PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11
CG6869:FucTA:mRNA	0.000953766322945124	-0.0128086226646724	-0.00173266210877857	0.00342496953911337	-0.00624981849729921	-0.00182118382063516	-0.00533180798660643	-0.000245087951215736	0.00909499113997681	-0.0195335496328321	0.00988637385465341
CG6871:Cat:mRNA	-0.00267245486591493	0.00303798816700796	-0.00565116763507256	-0.0195049609866353	-0.00188206395727637	5.96359425678355e-05	0.0123461742009854	-0.00632021868213594	-0.00830269761467434	0.0220208234403387	0.0146637810091184
CG6874:l(3)neo26:mRNA	0.00491906177030816	-0.00679216802486144	0.0122092776044924	-0.000280253104648581	0.0117201951483283	0.00019192841089652	-0.00669459348209992	-0.00839623887991505	-0.00314591289770085	-0.00985804359483143	0.0157375950889747
CG6875:asp:mRNA	0.00821774286276133	-0.00149837449636229	0.00608757001301202	-0.0131509709102917	0.00601300278690462	-0.0110036476879847	-0.0205383759583517	-0.00777117761110659	0.00812537885822049	0.0029133099589975	-0.00786731448087178
CG6876:CG6876:mRNA	0.0053294179169603	0.00606310561314315	-0.00598004636692316	0.0392967412886686	0.00199871082601314	0.00890640803749993	0.0139346820582303	-0.000387137468395237	-0.00539453149028305	0.00713371845243632	0.00420179757381091
CG6878:CG6878:mRNA	5.13588751619798e-05	0.00387368928956244	-0.00619912649213991	0.00894652375221633	0.00219446363463868	0.000328403864981846	0.00476100934563019	0.0148014614086973	0.00274196630095212	-0.0021501384250298	0.000250363921369456
CG6884:MED11:mRNA	-0.00072240883435468	-0.00303787187661037	0.00174046113168977	0.00326257233266186	-0.00107529960434845	0.00539031368844915	0.00264986928784993	0.0135529761296683	0.00350524048994406	9.15933291367782e-05	0.011575107002014
CG6889:tara:mRNA	0.00975501668410502	-0.00942842855150723	0.0220798641168794	-0.00827742988741245	0.0035489848584561	-0.000657965495582314	0.00549384548458871	-0.00117635878963262	-0.00480043879769847	0.000993475276693765	-0.0149877635129444
CG6890:Tollo:mRNA	-0.00917742653049119	-0.0225323307922589	-0.0031923931282319	0.00753557338382517	-0.0134934351039543	0.00351178093013791	-0.00419630604515002	0.0136587480185827	0.00482325366122478	-0.00327575320551421	0.0158903175404536
CG6891:CG6891:mRNA	0.00835498980525886	-0.00395021403867144	-0.00407423766708845	-0.000219650044938726	-0.009971602492204	0.0119643795752648	-0.00926941998375026	-0.00159801482303897	-0.00443222755016331	-0.00429479530374846	0.0110946925788707
CG6892:Ets96B:mRNA	-7.16394201027171e-05	3.67519474505582e-07	0.000254111879067351	-0.000949276053753356	0.00041914944964523	0.000329477539500833	-0.000198426651496241	-0.0013691230362228	-0.00311154477979584	-0.00148788064578251	0.00472809460991471
CG6895:GNBP1:mRNA	-0.00682401421410686	-0.000101930904016275	0.00331905066911922	-0.0129651100215371	0.00595775247499352	-0.00431034182255306	0.00206974777155253	0.00911793572040788	0.00606945841284588	-0.00748330552119633	-0.00749737098144026
CG6896:MYPT-75D:mRNA	-0.00155163517956515	-0.0510760960827375	-0.000312439191161354	0.011189853781406	-0.00388109041791491	0.0172039614248289	0.0122174834558497	0.00679950701894666	-0.0025156947075797	0.00676589356123549	-0.0206679121627639
CG6897:CG6897:mRNA	0.00800483993551022	-0.00422994337167511	-0.00181848481162214	-0.0107427691276275	-0.00855496484717261	-0.0187491482284869	-0.000260477679990086	0.00965333805318106	0.00362452992750942	-0.00850852914818623	-0.00769909420599018
CG6903:CG6903:mRNA	-0.0051770885821316	-0.00456814488805892	0.00293525555960305	-0.00499930468196487	-0.00581020633973887	-0.00687983868261525	-0.0128476169098178	0.00199323709128731	-0.0129722488646775	7.59217278720988e-05	-0.00781931381859593
CG6904:CG6904:mRNA	0.0114949176416035	0.0038826968707517	-0.00118489645337844	0.00272997876976035	-0.00150503954356191	3.89723480162132e-05	0.00270644081007579	0.00948484034349927	0.00937154454889898	-0.00539471128192701	0.0190801264495885
CG6906:CAH2:mRNA	-0.00128878234088024	-0.0463277684757008	0.0213633878481714	0.00620267638713012	0.0255538269847777	0.00894984329004215	-0.0131169019640778	0.0087077692673798	-0.0404138415353016	0.00321963168856918	-0.00841083644886901
CG6920:mus309:mRNA	0.00394604583777947	-0.00523162865275281	0.00854594702221864	-0.00948459768010714	0.00416332891330223	-0.0133489982071422	-0.00646333413093653	0.00315858226102579	0.00181590795576786	-0.00197034334866837	0.015466051311283
CG6921:CG6921:mRNA	-0.0357306429885205	0.0327165670111061	0.00189778163379155	-0.0492547514621668	0.0350503863526485	0.0327850588809858	-0.0117704778028246	-0.048588676635695	-0.0266078780590571	0.00164717486477278	0.000527796951882379
CG6928:CG6928:mRNA	-0.000747615399742246	0.00255447221595024	-0.0027167820805014	0.00309149768679123	-0.00253326968417248	-0.0127515568364235	-0.00806760315907014	-0.00456493994796993	-0.0167154285783364	0.000999660800408417	-0.00199810868233614
CG6932:CSN6:mRNA	0.00352811647700532	0.00036011542680878	-0.000108150630251421	0.000619523953975001	-0.00487373844591444	0.00544254331275169	-0.00938421200421466	0.0113452793696428	0.00280378406077513	0.00359243579731486	-0.0154548700825777
CG6939:Sbf:mRNA	0.00169525487046686	-0.000893458330070282	-0.00255168022225677	-0.00280685101368414	0.000267800768503688	-0.00124961568071813	0.000312905808216624	0.00474371287369786	-0.000563148502234873	-0.00200277004923517	0.00756989966091781
CG6953:fat-spondin:mRNA	-0.029983637073383	-0.00414776331283866	-0.015831488000811	-0.0140834775140669	0.0188510995536788	0.0388627705183004	0.0162700985190871	0.00483912569466878	0.0178084762954638	0.0153639043439772	0.00931997752508035
CG6975:gig:mRNA	0.000201319166258103	-0.000483116489584283	-0.00255478184996039	-0.0112373805511966	0.00327661031045255	-0.00192094412146814	0.00565856015401636	0.00709618926410709	0.00144885318195948	0.00967940466193714	0.0112663568337041
CG6984:CG6984:mRNA	0.000777505061656771	-0.000989417638483141	-0.00847022152963252	-0.00602449936735881	-0.00313188675334336	-0.00044129569180234	-0.0100373435272713	0.0161598314470099	-0.012321733967958	0.00332491369666043	-0.0062282164866743
CG6985:CG6985:mRNA	0.00407841472817245	0.00221728678091289	-0.000291184531391555	-0.00181759439817924	-0.0142036049418855	-0.00943184612398557	-0.00712002463895955	0.00476094647344767	0.00943839804444699	-0.00916428451649264	-0.013566388444301
CG6986:CG6986:mRNA	0.00778418868069995	0.0156870718812259	-0.00566314243390393	0.0187348332752101	0.00538886642405283	0.00173502253800371	0.0163996630763973	0.032904986006856	-0.00579114983119068	-0.0119976134217615	-0.00929871352724671
CG6995:CG6995:mRNA	0.00426814382463671	-0.00138446886139306	0.00600040733065284	0.00203578691461166	0.00329853096366869	0.00463585058805272	0.000665882852221707	-0.00178488139048719	0.0155356236382114	0.000846971437568175	0.0192878876532218
CG7002:Hml:mRNA	-0.00459074809560119	0.00873498200564411	-0.0223484682013086	-0.0312693662618169	0.0384286373728981	0.0184139795987685	0.048090042397556	-0.0149611680074878	0.0228262729064373	0.00703218860259808	-0.0115505818306908
CG7003:CG7003:mRNA	0.00619934950242453	-0.0106747199933192	0.0151582247532949	-0.00928329319243025	0.00410101569337348	-0.000602771691563607	-0.00398796808883119	-0.0043770354253422	0.00536241913229032	0.00633438752284325	0.0115887216317417
CG7004:fwd:mRNA	0.0088035852681599	-0.00366397294059613	0.00518583861551689	-0.0107716258087694	0.0054344463199353	-0.00354274989652194	-0.000265825346670945	0.00545869710203284	0.00617283710253618	0.00266217921964332	0.019092364785382
CG7008:Tudor-SN:mRNA	0.00735408347876145	0.00120024919275328	0.00384137203390155	0.00485143431072384	0.00999746519253568	-0.000469056351375073	-0.00416649573875217	-0.00252641308228375	0.00468724224716533	-0.00661880064084033	-0.0111645243485338
CG7010:l(1)G0334:mRNA	-0.00163509712489489	0.00447804802496209	-0.0108950069470355	0.00302736755123934	0.00177110495416819	0.00177904042621722	0.000624575742606011	-0.00416208195232352	0.0123027242004811	0.00641689352796466	-0.0189251308231658
CG7011:CG7011:mRNA	-0.00219269832552405	0.00294461876012857	-0.00612817456119524	0.00359597746620276	0.00234298932367499	0.00791552918969862	0.00846643492499077	-0.0080799796449857	-0.0159027917688185	-0.00535599884593682	0.0191181531609698
CG7021:Ela:mRNA	-0.00254293590865721	0.000688052406753299	-0.00413358721122538	-0.000361374477729972	0.00554025746686672	-0.00148752198727365	-0.00101756916411274	0.00527766241539969	0.00709895711842721	-0.00259666936819262	0.00314346717744893
CG7024:CG7024:mRNA	-0.00134240007627264	-0.00250094477168654	-0.00179191254985862	0.00191791852105453	0.00254367093843038	0.000702970131734729	0.00837149689966757	0.000765568213943845	0.00603429000599162	-0.00557277707221824	0.00406506585374061
CG7034:sec15:mRNA	0.00157594963432543	0.00100867612492167	-0.00189208206288389	-0.00575669976943181	-0.000905653945593427	-0.0102582179553039	-0.00272011512339297	0.00920058815282054	0.00195113507474062	-0.00145896131699706	0.0075666637463736
CG7035:Cbp80:mRNA	0.000609046099109903	0.00545212275162062	0.00284605168585018	-0.00278870842470596	0.00609476127880075	-0.00367964684321136	-0.00426619702764281	-0.00191647316992021	0.0069434198754971	0.00559391129259129	-0.0189679549526437
CG7037:Cbl:mRNA	0.00437509052764065	0.00264221764795772	0.00851607090974476	-0.0033423858031291	0.00890496637829256	-0.00182155781003347	0.00113660945978114	0.0026140197483591	-0.00523442561037816	-0.0039298298940617	0.0153139364707674
CG7038:mRpL30:mRNA	-0.00122444913942858	0.00771961849723482	-0.00921213602948768	0.0236593762708015	-0.00528532924600337	0.00148937271445095	-0.000779043071594313	0.00720249362496862	0.0141861055743343	0.0163988717354815	-0.0109629582390312
CG7044:CG7044:mRNA	0.00695893115310734	0.00674401343408448	-0.0106949852995513	-0.0019677471808082	-0.00595073784045535	-0.00231852352491749	0.00249575965682972	0.0082711362423414	0.00505125540791645	-0.00633601624951701	0.00733493575938609
CG7052:TepII:mRNA	-0.00726646880390593	0.0241769489427449	-0.0343926321103451	-0.0258977279908193	0.00923739660236351	0.0255034151965967	-0.0102763100236348	-0.00196476733481472	-0.024574637068757	-0.023700394746597	-0.0128719946027179
CG7055:dalao:mRNA	0.00513484249570478	-0.00125746506433537	0.0115630094771162	-0.0129668644154248	-0.00238014435015349	-0.0209703199528164	-0.00384112436444765	-0.0048319283384118	-0.00465833460179995	0.0103811904463515	-0.0194143116471395
CG7059:CG7059:mRNA	-0.0123500548420904	-0.034593876176436	-0.00101969267590597	0.0188674734193747	0.0197255497064801	-0.0110050886998803	0.0186523260928324	0.000227291626502301	0.00361369923499691	-0.00527253227273383	-0.00277179427465928
CG7062:Rab-RP3:mRNA	-0.00229663786966257	-0.00209332774787201	0.00225043575199465	-0.00019123593510854	0.0120379064748443	0.00272276062155916	0.00265492762527126	-0.0059725981689086	-0.00474748621575858	0.0145876156402864	-0.00576233488033614
CG7065:CG7065:mRNA	0.00412000909192452	-0.000210651979490659	0.00908389368384059	0.000901668460886638	0.000375092333222914	0.00302850651235015	0.00432379025018136	0.00012765883584256	0.00915081340368881	-8.01477866015303e-05	-0.0189289637765967
CG7066:CG7066:mRNA	-0.00612155857155597	0.00613422887745434	-0.00832773767363761	0.0133827608924389	-0.00651247713988425	0.00280389743107614	0.0021544512805782	0.00695042557927916	-0.0045423317961764	0.00872443605204169	-0.0152941601535361
CG7068:TepIII:mRNA	-0.00870684212966791	-0.000284805930155851	-0.0140188615375878	-0.00821868188978185	0.035463181487268	-0.00703614202908508	-0.00261088622062753	0.0156382632588698	0.0179308444584668	-0.029553230352707	-0.00344008650637988
CG7069:CG7069:mRNA	0.0135689808502847	0.00668332129596329	0.00183814262973262	0.000580812381214988	-0.00734602721296072	0.00232853216730053	0.0202490903146496	0.00222577153208982	0.00983483065837749	0.00720677040241817	-0.00973999602376491
CG7070:PyK:mRNA	0.00317927192493307	0.00661924571166742	-0.0120962936138671	-0.00229540905530019	-0.00580040547088079	0.00823616686272913	0.0052850009923097	0.0165531334765979	0.00165938706717489	0.000247832985352432	-0.019470280382245
CG7074:mio:mRNA	-0.00203807604022155	-0.00736296320879734	-0.000790393967773417	-0.00469664599115019	-0.00250573403236157	-0.0136715052947599	0.00844039282230391	0.00544505121912818	-0.00954847387191641	-0.0188823947405713	0.00975201654514601
CG7082:CG7082:mRNA	-0.0107773383607259	0.000266050591634999	-0.00254677007944976	-0.00434565055206188	-0.00392198505315152	-0.00171830544306172	0.00629223478434928	0.00194267222039518	0.00212250739094043	-0.00625967649723086	0.00396689478495846
CG7085:l(2)s5379:mRNA	-0.00321397323313519	-0.00507493136446966	-0.00528550178494773	-0.0119675391367403	0.0012410787589046	-0.000558751430917516	-0.0020415711843987	0.00187390339902504	-0.00454080558144549	0.000288191557653988	0.0111545075205085
CG7097:CG7097:mRNA	0.001518037825987	-0.0036311655600672	0.00221058635012062	-0.00419952215524218	-0.00737650002164349	-0.00464661715029454	0.00613872336038769	0.00218975779135979	-0.0063271112007098	0.00245699066539869	0.0151029849058201
CG7099:CG7099:mRNA	0.000994646550547129	0.00466506862229319	0.00475701969017316	-0.0101257841231009	0.00389290789057402	-0.00790013933091187	-0.00501865972254456	0.00379133305315164	-0.0118077129837828	0.00696251607046544	-0.000394095687473736
CG7102:CG7102:mRNA	0.000741851742894307	0.000327895040348306	-0.000336041428618787	-0.00040396607189221	0.00386638568469411	0.00436277815744799	0.0023120695895046	0.00360112374439039	-0.0067077168709037	0.00604844993536132	0.000844847190212813
CG7104:Spz3:mRNA	-0.00124596448379858	-0.000422967444577573	-0.00226520062625122	0.00347762374206453	-0.000338171992009177	-0.000802710548173428	-0.00338921182395479	0.00508323369122092	-0.0109585519471602	0.0038447396748995	0.00472598594570746
CG7105:Proct:mRNA	-0.00462138566710904	-0.000203669706360616	-0.00352357194742143	0.000102562900414742	0.00486828792944515	0.00594264939884305	-0.00940678873003593	0.0137863748700568	0.0174544915542016	-0.00357795360561934	-0.00727660758254413
CG7109:mts:mRNA	0.000934453622954085	0.00040664314975955	-0.000813824518948678	-0.000989534735024844	0.00479108146168099	0.00551731621708571	-0.00117758812905269	0.000491959907715423	0.00449560981006224	0.0112946089380611	-6.09232126839425e-05
CG7111:Rack1:mRNA	0.00585731712039012	0.00186722394426303	0.00295703888384894	-0.0159199577948947	0.00599054281437189	0.00211131432728382	-0.00190767762782154	0.00100874258385409	0.00985929381488805	-0.00680983826130755	-0.00775997982595387
CG7127:exo70:mRNA	0.00456033950353727	0.00229668892989616	0.000276590960731013	-0.00275424804412326	-0.00461952511683924	-0.0018006865178291	-0.00630343478192405	-0.00192554399483675	-0.00130931596090932	-0.00053677544656023	0.00360565840502742
CG7129:l(3)05822:mRNA	0.0029281187731959	-0.00122710619950211	-0.0105539317467677	-0.0126011993273337	0.00494741772765236	-0.00417300770083353	0.0176862071606414	-0.0023324354345265	-0.0035070094501885	0.000871711942456087	0.00741051382526862
CG7143:DNApol-eta:mRNA	0.00148313487398811	0.00558394369280405	0.00192339825923543	0.02443128881458	-0.00355053595249452	-0.00633472791270793	0.0153387963288012	-0.000739534095829281	-0.0037303754864353	0.00979170024424306	0.0195217890749674
CG7144:CG7144:mRNA	-0.0115862784581135	0.00497878444701542	-0.0135225828038039	-0.0199052079133403	0.0278877138150024	0.0453838077430152	0.0168804977693846	-0.0397583886178089	-0.0105760680463806	-0.00728037004568192	0.00569512986229789
CG7146:CG7146:mRNA	0.00322798567791063	0.00303144829934402	-0.0026658838922213	-0.00103822810641093	-0.000597406410744719	-0.0104874185000472	-0.00463679288931193	-0.0108190345866791	0.00151369382770998	0.000935434995861644	0.00761083501923169
CG7149:CG7149:mRNA	-0.00483967015291603	-0.0184982798501471	-0.0060552319938501	0.00371658656640379	-0.0146368806115994	0.0112312489332549	-0.00700843057400854	-0.0164309217902485	-0.00081041038391156	-0.0229960779562042	-0.000271372936104473
CG7154:CG7154:mRNA	0.00643098262190012	-0.00282430962958012	0.00836190853187114	-0.00117899826185954	0.00347376036838756	-0.00696856297595915	0.0010928693467154	-0.00802672889786772	0.00635913483369098	0.0118326345568112	0.00784746115818103
CG7158:CG7158:mRNA	-0.00300796117506428	-0.000536589671290657	0.000476023144343753	-0.00116003227163785	0.00112468983731965	-0.0023667354242956	0.000276407097144069	0.00070512381329557	-0.00493598948981702	-0.00436664322886895	-0.0037742289021842
CG7160:Cpr78E:mRNA	-0.00032305429476583	0.0001613636273084	0.000875831874377768	-0.00010456579917765	0.00186272149947312	-0.00174123075518662	-0.000957976355768419	-0.000660864969436849	-0.000926104965931366	-0.00136659094612031	0.00054803610576268
CG7161:Oseg1:mRNA	0.00341975153197324	0.00405110498826525	0.00159677023016654	-0.00762278922957707	0.00685717625938591	-0.0170644617922757	0.00600922306977353	0.00138472719221177	0.00662446039225087	0.00212947991198885	0.00961050357966837
CG7169:S1P:mRNA	-0.00747843753312892	0.000383473715350699	-0.00268784580868811	-0.00639297496990072	0.00913327837011544	0.00163607947717926	-0.011495965065633	0.00587289436797628	-0.00481624852653003	-0.0203241268843038	6.67812725492457e-05
