"V1" "exp-pA<15" "polyA-pA<15" "UU-pA<15" "U-pA<15" "U>3-pA<15" "polyA-NoU-pA<15" "exp-pA<25" "polyA-pA<25" "UU-pA<25" "U-pA<25" "U>3-pA<25" "polyA-NoU-pA<25" "exp" "polyA-pA>25" "UU-pA>25" "U-pA>25" "polyA-NoU-pA>25" "symbol"
"ENSG00000170860" 109 3 0 0 0 0 109 5 2 2 0 0 109 64 0 0 2 "LSM3"
"ENSG00000170889" 151 3 0 0 0 0 151 2 0 0 0 0 151 47 0 0 3 "RPS9"
"ENSG00000170906" 55 2 0 0 0 0 55 0 0 0 0 0 55 37 0 0 0 "NDUFA3"
"ENSG00000170955" 67 4 0 0 0 0 67 0 0 0 0 0 67 32 0 0 0 "PRKCDBP"
"ENSG00000171067" 56 2 0 0 0 0 56 3 0 0 0 0 56 25 0 0 0 "C11orf24"
"ENSG00000171135" 56 0 0 0 0 0 56 4 0 2 0 0 56 31 0 0 0 "JAGN1"
"ENSG00000171202" 95 3 0 2 0 0 95 0 0 0 0 0 95 41 0 0 0 "TMEM126A"
"ENSG00000171311" 82 0 0 0 0 0 82 4 0 0 0 0 82 44 0 0 0 "EXOSC1"
"ENSG00000171421" 109 4 0 0 0 0 109 6 0 0 0 0 109 46 0 0 0 "MRPL36"
"ENSG00000171490" 138 7 0 3 0 0 138 3 0 0 0 0 138 38 0 0 0 "RSL1D1"
"ENSG00000171530" 79 3 0 0 0 0 79 3 0 0 0 0 79 29 0 0 0 "TBCA"
"ENSG00000171735" 65 0 0 0 0 0 65 0 0 0 0 0 65 40 0 0 0 "CAMTA1"
"ENSG00000171843" 112 3 0 3 0 0 112 3 0 0 0 0 112 45 4 0 0 "MLLT3"
"ENSG00000171848" 113 4 0 3 0 0 113 6 0 0 0 0 113 41 0 0 0 "RRM2"
"ENSG00000171858" 298 3 0 0 0 0 298 0 0 0 0 0 298 137 5 0 2 "RPS21"
"ENSG00000171862" 108 5 0 0 0 0 108 8 0 2 0 0 108 40 2 0 0 "PTEN"
"ENSG00000171863" 337 0 0 0 0 0 337 8 0 0 0 0 337 60 0 0 0 "RPS7"
"ENSG00000171960" 66 4 0 0 0 0 66 2 0 0 0 0 66 37 0 0 0 "PPIH"
"ENSG00000172053" 123 2 0 0 2 0 123 0 0 0 0 0 123 47 0 0 0 "QARS"
"ENSG00000172058" 50 2 0 0 0 0 50 0 0 0 0 0 50 28 0 0 0 "SERF1A"
"ENSG00000172115" 297 14 0 0 0 0 297 11 4 0 2 0 297 110 3 0 2 "CYCS"
"ENSG00000172172" 106 5 0 2 0 0 106 5 4 0 0 0 106 37 0 0 2 "MRPL13"
"ENSG00000172216" 83 8 0 0 0 0 83 3 0 0 0 0 83 42 0 0 0 "CEBPB"
"ENSG00000172239" 124 8 3 0 0 0 124 7 0 2 0 0 124 22 0 0 0 "PAIP1"
"ENSG00000172270" 162 5 0 0 0 0 162 0 0 0 0 0 162 39 0 0 0 "BSG"
"ENSG00000172336" 57 6 0 0 2 0 57 2 0 0 0 0 57 22 0 0 0 "POP7"
"ENSG00000172380" 104 7 0 0 2 0 104 2 0 2 0 0 104 39 2 0 0 "GNG12"
"ENSG00000172428" 115 0 0 0 0 0 115 6 3 0 2 0 115 69 2 0 0 "MYEOV2"
"ENSG00000172500" 75 0 0 0 0 0 75 4 0 0 0 0 75 37 0 0 2 "FIBP"
"ENSG00000172572" 302 8 0 3 0 0 302 4 0 2 0 0 302 40 0 0 0 "PDE3A"
"ENSG00000172586" 69 2 0 0 0 0 69 4 0 0 0 0 69 39 2 0 0 "CHCHD1"
"ENSG00000172590" 85 0 0 0 0 0 85 5 2 2 0 0 85 58 0 0 0 "MRPL52"
"ENSG00000172757" 215 3 0 0 0 0 215 0 0 0 0 0 215 101 2 3 6 "CFL1"
"ENSG00000172775" 60 6 0 0 0 0 60 2 0 0 0 0 60 29 0 0 0 "FAM192A"
"ENSG00000172809" 304 4 0 0 0 0 304 4 0 0 0 0 304 107 2 0 0 "RPL38"
"ENSG00000172845" 87 9 0 5 0 0 87 5 0 0 0 0 87 41 0 0 0 "SP3"
"ENSG00000172922" 101 0 0 0 0 0 101 0 0 0 0 0 101 56 2 0 3 "RNASEH2C"
"ENSG00000172965" 59 0 0 0 0 0 59 0 0 0 0 0 59 32 0 0 0 "MIR4435-1HG"
"ENSG00000173141" 94 3 0 0 0 0 94 5 2 2 0 0 94 52 0 0 0 "MRPL57"
"ENSG00000173156" 68 0 0 0 0 0 68 3 0 0 0 0 68 28 0 0 0 "RHOD"
"ENSG00000173221" 75 6 0 0 2 0 75 0 0 0 0 0 75 35 0 0 0 "GLRX"
"ENSG00000173267" 48 2 0 0 0 0 48 4 0 2 0 0 48 29 0 0 2 "SNCG"
"ENSG00000173418" 61 0 0 0 0 0 61 3 0 0 0 0 61 37 0 0 0 "NAA20"
"ENSG00000173457" 106 2 0 0 0 0 106 0 0 0 0 0 106 59 5 0 0 "PPP1R14B"
"ENSG00000173486" 66 2 0 0 0 0 66 0 0 0 0 0 66 44 0 0 0 "FKBP2"
"ENSG00000173660" 174 0 0 0 0 0 174 7 0 0 0 0 174 85 0 0 0 "UQCRH"
"ENSG00000173674" 133 2 0 0 0 0 133 4 0 0 0 0 133 73 3 2 4 "EIF1AX"
"ENSG00000173692" 109 2 0 0 0 0 109 9 0 4 2 0 109 35 0 0 0 "PSMD1"
"ENSG00000173726" 202 5 0 0 0 0 202 3 0 0 0 0 202 91 0 0 4 "TOMM20"
"ENSG00000173744" 83 4 0 0 0 0 83 2 0 0 0 0 83 26 0 0 0 "AGFG1"
"ENSG00000173812" 208 12 0 6 0 0 208 16 0 5 0 0 208 68 0 0 0 "EIF1"
"ENSG00000173915" 103 3 0 0 0 0 103 5 0 3 0 0 103 30 0 0 0 "USMG5"
"ENSG00000174021" 87 4 0 2 0 0 87 0 0 0 0 0 87 58 0 0 0 "GNG5"
"ENSG00000174444" 489 12 0 0 0 4 489 7 2 0 2 0 489 109 0 0 2 "SNORD16"
"ENSG00000174446" 53 0 0 0 0 0 53 5 0 0 0 0 53 31 0 0 0 "SNAPC5"
"ENSG00000174547" 55 0 0 0 0 0 55 0 0 0 0 0 55 30 2 0 0 "MRPL11"
"ENSG00000174607" 54 2 0 0 0 0 54 4 0 0 0 0 54 24 0 0 0 "UGT8"
"ENSG00000174695" 252 7 0 2 0 0 252 10 2 4 0 0 252 117 0 0 6 "TMEM167A"
"ENSG00000174748" 478 11 0 3 0 0 478 11 3 3 0 0 478 145 0 0 2 "RPL15"
"ENSG00000174780" 106 0 0 0 0 0 106 4 0 0 0 0 106 29 0 2 3 "SRP72"
"ENSG00000174917" 50 0 0 0 0 0 50 5 0 0 0 0 50 30 2 0 0 "C19orf70"
"ENSG00000175063" 101 6 0 0 0 0 101 10 0 0 0 0 101 45 0 0 0 "UBE2C"
"ENSG00000175166" 65 0 0 0 0 0 65 2 0 0 0 0 65 28 0 0 0 "PSMD2"
"ENSG00000175203" 56 2 0 0 0 0 56 0 0 0 0 0 56 34 0 0 2 "DCTN2"
"ENSG00000175348" 64 0 0 0 0 0 64 5 0 0 0 0 64 27 3 0 0 "TMEM9B"
"ENSG00000175387" 179 14 0 5 0 0 179 8 0 2 0 0 179 79 0 0 3 "SMAD2"
"ENSG00000175390" 106 0 0 0 0 0 106 0 0 0 0 0 106 32 0 0 0 "EIF3F"
"ENSG00000175416" 47 2 0 0 0 0 47 2 0 0 0 0 47 27 0 0 0 "CLTB"
"ENSG00000175445" 123 4 0 0 0 0 123 6 0 2 0 2 123 35 0 0 4 "LPL"
"ENSG00000175550" 65 0 0 0 0 0 65 0 0 0 0 0 65 33 0 0 0 "DRAP1"
"ENSG00000175581" 61 0 0 0 0 0 61 0 0 0 0 0 61 33 0 0 0 "MRPL48"
"ENSG00000175756" 85 0 0 0 0 0 85 0 0 0 0 0 85 54 0 0 0 "AURKAIP1"
"ENSG00000175792" 73 0 0 0 0 0 73 2 0 0 0 0 73 33 0 0 3 "RUVBL1"
"ENSG00000175826" 63 0 0 0 0 0 63 0 0 0 0 0 63 39 2 0 2 "CTDNEP1"
"ENSG00000175854" 64 0 0 0 0 0 64 0 0 0 0 0 64 30 0 0 0 "SWI5"
"ENSG00000176014" 72 2 0 0 0 0 72 5 3 0 0 0 72 30 0 0 0 "TUBB6"
"ENSG00000176102" 62 3 0 0 0 0 62 0 0 0 0 0 62 32 2 0 0 "CSTF3"
"ENSG00000176261" 60 2 0 0 0 0 60 3 0 0 0 0 60 30 0 0 0 "ZBTB8OS"
"ENSG00000176340" 93 3 0 0 0 0 93 2 0 0 0 0 93 57 0 0 0 "COX8A"
"ENSG00000176788" 238 10 3 0 0 0 238 5 2 0 0 0 238 59 0 0 0 "BASP1"
"ENSG00000176890" 46 0 0 0 0 0 46 0 0 0 0 0 46 32 0 0 0 "TYMS"
"ENSG00000176907" 130 5 0 3 0 0 130 6 0 0 0 0 130 33 0 0 0 "C8orf4"
"ENSG00000176915" 78 2 0 0 0 0 78 5 0 0 0 0 78 23 0 0 0 "ANKLE2"
"ENSG00000177156" 97 4 0 0 2 0 97 3 0 0 0 0 97 46 0 0 4 "TALDO1"
"ENSG00000177311" 188 9 2 2 0 0 188 11 3 2 0 0 188 24 0 0 0 "ZBTB38"
"ENSG00000177410" 142 4 0 0 0 0 142 0 0 0 0 0 142 44 0 0 2 "ZFAS1"
"ENSG00000177425" 79 3 0 0 0 0 79 4 0 0 0 0 79 32 0 0 0 "PAWR"
"ENSG00000177469" 89 0 0 0 0 0 89 0 0 0 0 0 89 35 0 0 0 "PTRF"
"ENSG00000177565" 113 8 0 2 0 0 113 7 0 5 0 0 113 34 0 0 0 "TBL1XR1"
"ENSG00000177600" 147 0 0 0 0 0 147 0 0 0 0 0 147 68 0 0 0 "RPLP2"
"ENSG00000177700" 127 0 0 0 0 0 127 0 0 0 0 0 127 64 0 0 0 "POLR2L"
"ENSG00000177889" 92 0 0 0 0 0 92 5 0 0 0 0 92 46 0 0 0 "UBE2N"
"ENSG00000177954" 227 3 0 0 0 0 227 3 0 0 0 0 227 57 0 0 0 "RPS27"
"ENSG00000178035" 137 0 0 0 0 0 137 4 0 3 0 0 137 55 0 0 2 "IMPDH2"
"ENSG00000178057" 95 6 0 2 0 0 95 2 0 0 0 0 95 33 0 0 0 "NDUFAF3"
"ENSG00000178172" 150 2 0 0 0 0 150 3 0 0 0 0 150 49 0 0 0 "SPINK6"
"ENSG00000178449" 48 0 0 0 0 0 48 3 0 0 0 0 48 30 0 0 0 "COX14"
"ENSG00000178464" 42 0 0 0 0 0 42 0 0 0 0 0 42 32 0 0 0 NA
"ENSG00000178741" 89 0 0 0 0 0 89 5 3 0 0 0 89 43 0 0 0 "COX5A"
"ENSG00000178952" 149 2 0 0 0 0 149 7 2 0 0 0 149 55 0 0 2 "TUFM"
"ENSG00000178982" 100 0 0 0 0 0 100 0 0 0 0 0 100 57 0 0 0 "EIF3K"
"ENSG00000179010" 77 3 0 2 0 0 77 2 0 0 0 0 77 27 0 0 0 "MRFAP1"
"ENSG00000179085" 64 0 0 0 0 0 64 0 0 0 0 0 64 44 0 0 0 "DPM3"
"ENSG00000179091" 98 0 0 0 0 0 98 5 0 2 0 0 98 35 0 0 0 "CYC1"
"ENSG00000179262" 112 0 0 0 0 0 112 5 0 3 0 0 112 32 0 0 0 "RAD23A"
"ENSG00000179271" 83 0 0 0 0 0 83 3 0 0 0 0 83 42 0 0 0 "GADD45GIP1"
"ENSG00000179837" 58 0 0 0 0 0 58 9 0 3 0 0 58 22 0 0 0 "RBM15B"
"ENSG00000179933" 110 2 0 0 0 0 110 3 0 0 0 0 110 40 0 0 0 "C14orf119"
"ENSG00000180198" 62 4 2 0 0 0 62 4 3 0 0 0 62 28 0 0 2 "RCC1"
"ENSG00000180329" 57 0 0 0 0 0 57 6 0 2 0 0 57 25 0 0 0 "CCDC43"
"ENSG00000180398" 72 0 0 0 0 0 72 2 0 0 0 0 72 33 0 0 2 "MCFD2"
"ENSG00000180817" 138 2 0 0 0 0 138 5 0 4 0 0 138 37 2 2 0 "PPA1"
"ENSG00000180879" 71 0 0 0 0 0 71 0 0 0 0 0 71 40 0 0 0 "SSR4"
"ENSG00000181019" 209 3 0 0 0 0 209 4 0 2 0 0 209 66 0 0 2 "NQO1"
"ENSG00000181061" 81 0 0 0 0 0 81 0 0 0 0 0 81 32 2 2 0 "HIGD1A"
"ENSG00000181163" 469 8 0 2 0 0 469 8 0 2 0 0 469 106 0 0 0 "NPM1"
"ENSG00000181467" 63 0 0 0 0 0 63 0 0 0 0 0 63 32 0 0 0 "RAP2B"
"ENSG00000181610" 88 2 0 0 0 0 88 4 0 0 0 0 88 37 0 0 0 "MRPS23"
"ENSG00000181789" 92 5 0 2 0 0 92 5 0 2 0 0 92 28 0 0 0 "COPG1"
"ENSG00000181817" 51 0 0 0 0 0 51 3 0 0 0 0 51 28 0 0 0 "LSM10"
"ENSG00000181924" 63 6 0 0 0 0 63 8 2 3 0 0 63 19 0 0 0 "COA4"
"ENSG00000181991" 100 4 0 0 0 0 100 5 0 3 0 0 100 53 0 0 0 "MRPS11"
"ENSG00000182004" 145 4 0 0 0 0 145 5 0 2 0 0 145 64 0 0 0 "SNRPE"
"ENSG00000182117" 119 3 0 2 0 0 119 2 0 0 0 0 119 40 2 0 0 "NOP10"
"ENSG00000182154" 47 0 0 0 0 0 47 0 0 0 0 0 47 30 0 0 0 "MRPL41"
"ENSG00000182180" 72 2 0 0 0 0 72 3 0 2 0 0 72 25 0 0 0 "MRPS16"
"ENSG00000182307" 77 0 0 0 0 0 77 0 0 0 0 0 77 31 0 0 0 "C8orf33"
"ENSG00000182481" 245 13 0 3 0 0 245 8 0 0 0 2 245 54 0 0 0 "KPNA2"
"ENSG00000182551" 65 3 0 0 0 0 65 3 0 0 0 0 65 41 0 0 0 "ADI1"
"ENSG00000182628" 102 0 0 0 0 0 102 0 0 0 0 0 102 50 2 0 2 "SKA2"
"ENSG00000182718" 433 6 0 0 0 0 433 7 3 3 0 0 433 88 4 2 4 "ANXA2"
"ENSG00000182774" 157 0 0 0 0 0 157 6 0 0 0 0 157 64 0 0 0 "RPS17"
"ENSG00000182899" 294 3 0 2 0 0 294 8 2 2 0 0 294 120 0 0 0 "RPL35A"
"ENSG00000182944" 140 6 0 3 2 0 140 2 0 0 0 0 140 52 0 0 0 "EWSR1"
"ENSG00000183011" 120 2 0 0 0 0 120 3 0 0 0 0 120 66 3 0 0 "NAA38"
"ENSG00000183207" 64 0 0 0 0 0 64 0 0 0 0 0 64 31 0 0 0 "RUVBL2"
"ENSG00000183255" 76 3 0 0 0 0 76 3 0 2 0 0 76 30 0 0 0 "PTTG1IP"
"ENSG00000183283" 126 3 0 0 0 0 126 3 0 0 0 0 126 46 0 0 0 "DAZAP2"
"ENSG00000183291" 105 7 0 0 0 0 105 4 0 0 0 0 105 28 0 0 2 "SEP15"
"ENSG00000183405" 86 0 0 0 0 0 86 0 0 0 0 0 86 33 0 0 0 NA
"ENSG00000183431" 133 4 0 0 0 0 133 5 0 0 0 0 133 45 0 0 0 "SF3A3"
"ENSG00000183520" 95 6 0 0 0 0 95 5 0 0 0 0 95 27 0 0 0 "UTP11L"
"ENSG00000183527" 68 4 0 0 0 0 68 2 0 0 0 0 68 30 0 0 0 "PSMG1"
"ENSG00000183648" 90 0 0 0 0 0 90 2 0 0 0 0 90 39 0 0 2 "NDUFB1"
"ENSG00000183684" 109 0 0 0 0 0 109 2 0 0 0 0 109 51 0 0 3 "ALYREF"
"ENSG00000183726" 106 2 0 0 0 0 106 9 2 0 0 0 106 57 0 0 0 "TMEM50A"
"ENSG00000183978" 85 2 0 0 0 0 85 3 0 2 0 0 85 45 0 2 0 "COA3"
"ENSG00000184007" 194 5 0 0 0 0 194 10 2 0 0 0 194 74 2 2 2 "PTP4A2"
"ENSG00000184009" 476 5 0 0 0 0 476 11 2 2 0 0 476 65 2 2 0 "ACTG1"
"ENSG00000184076" 70 0 0 0 0 0 70 2 0 0 0 0 70 32 0 0 0 "UQCR10"
"ENSG00000184110" 117 2 0 0 0 0 117 3 0 0 0 0 117 57 0 0 0 "EIF3C"
"ENSG00000184203" 72 3 0 0 0 0 72 2 0 0 0 0 72 37 0 0 2 "PPP1R2"
"ENSG00000184216" 93 0 0 0 0 0 93 0 0 0 0 0 93 34 3 0 0 "IRAK1"
"ENSG00000184220" 61 2 0 0 0 0 61 8 2 2 0 0 61 28 0 0 0 "CMSS1"
"ENSG00000184432" 109 5 0 2 0 0 109 4 0 2 0 0 109 35 0 0 0 "COPB2"
"ENSG00000184436" 55 3 0 0 0 0 55 5 2 2 0 0 55 22 0 0 0 "THAP7"
"ENSG00000184557" 75 9 0 3 0 0 75 6 0 0 0 0 75 16 0 0 0 "SOCS3"
"ENSG00000184575" 128 4 0 0 0 0 128 3 2 0 0 0 128 23 0 0 0 "XPOT"
"ENSG00000184640" 93 0 0 0 0 0 93 5 0 0 0 0 93 40 0 0 0 "SEPT9"
"ENSG00000184743" 90 2 0 0 0 0 90 0 0 0 0 0 90 30 2 0 2 "ATL3"
"ENSG00000184752" 115 0 0 0 0 0 115 4 0 2 0 0 115 50 0 0 2 "NDUFA12"
"ENSG00000184779" 59 0 0 0 0 0 59 3 0 0 0 0 59 27 0 0 0 "RPS17"
"ENSG00000184983" 129 2 0 0 0 0 129 2 0 0 0 0 129 65 0 0 2 "NDUFA6"
"ENSG00000185088" 140 5 0 0 0 0 140 2 2 0 0 0 140 72 0 0 0 "RPS27L"
"ENSG00000185222" 65 0 0 0 0 0 65 2 0 0 0 0 65 28 0 0 2 "WBP5"
"ENSG00000185480" 49 0 0 0 0 0 49 2 0 2 0 0 49 29 2 0 0 "PARPBP"
"ENSG00000185641" 54 0 0 0 0 0 54 0 0 0 0 0 54 39 0 0 0 NA
"ENSG00000185650" 101 12 0 3 5 0 101 5 0 0 0 0 101 17 0 0 0 "ZFP36L1"
"ENSG00000185651" 83 4 0 0 0 0 83 2 0 2 0 0 83 29 0 0 0 "UBE2L3"
"ENSG00000185721" 84 5 0 0 0 0 84 6 0 3 0 0 84 30 0 0 0 "DRG1"
"ENSG00000185787" 109 0 0 0 0 0 109 3 0 2 0 0 109 28 0 0 0 "MORF4L1"
"ENSG00000186184" 97 0 0 0 0 0 97 3 0 0 0 0 97 52 0 0 0 "POLR1D"
"ENSG00000186298" 125 5 0 3 0 0 125 10 3 3 0 0 125 58 0 0 2 "PPP1CC"
"ENSG00000186395" 65 2 0 0 0 0 65 0 0 0 0 0 65 36 0 0 0 "KRT10"
"ENSG00000186522" 69 0 0 0 0 0 69 8 2 4 0 0 69 27 0 0 0 "SEPT10"
"ENSG00000187109" 236 7 4 2 0 0 236 5 0 0 0 0 236 75 0 2 0 "NAP1L1"
"ENSG00000187118" 68 0 0 0 0 0 68 6 0 2 0 0 68 31 0 0 0 "CMC1"
"ENSG00000187134" 154 7 0 0 0 0 154 8 3 0 0 0 154 50 0 0 2 "AKR1C1"
"ENSG00000187145" 111 4 0 0 0 0 111 3 0 0 0 0 111 58 0 0 0 "MRPS21"
"ENSG00000187193" 44 0 0 0 0 0 44 0 0 0 0 0 44 32 0 0 0 "MT1X"
"ENSG00000187446" 119 3 0 0 0 0 119 0 0 0 0 0 119 43 5 0 0 "CHP1"
"ENSG00000187514" 333 5 0 0 0 0 333 3 0 0 0 0 333 71 2 3 5 "PTMA"
"ENSG00000187608" 79 0 0 0 0 0 79 4 0 0 0 0 79 42 0 0 0 "ISG15"
"ENSG00000187653" 103 2 2 0 0 0 103 2 0 0 0 0 103 52 2 0 0 NA
"ENSG00000187735" 112 4 0 0 0 0 112 6 0 0 0 0 112 37 0 0 0 "TCEA1"
"ENSG00000188186" 71 0 0 0 0 0 71 0 0 0 0 0 71 52 0 0 0 "LAMTOR4"
"ENSG00000188243" 80 7 0 2 0 0 80 0 0 0 0 0 80 38 0 0 0 "COMMD6"
"ENSG00000188529" 125 3 0 0 0 0 125 4 0 2 0 0 125 31 0 0 2 "SRSF10"
"ENSG00000188612" 107 4 0 3 0 0 107 8 0 3 0 0 107 38 2 0 0 "SUMO2"
"ENSG00000188643" 78 2 0 0 0 0 78 5 0 0 0 0 78 25 0 0 0 "S100A16"
"ENSG00000188846" 280 3 0 0 0 0 280 2 2 0 0 0 280 84 0 0 0 "RPL14"
"ENSG00000189043" 226 4 0 0 2 0 226 2 0 0 0 0 226 77 0 0 4 "NDUFA4"
"ENSG00000189046" 44 0 0 0 0 0 44 3 0 0 0 0 44 28 0 0 0 "ALKBH2"
"ENSG00000189067" 103 0 0 0 0 0 103 0 0 0 0 0 103 30 0 0 2 "LITAF"
"ENSG00000189091" 110 3 0 0 0 0 110 4 0 0 0 0 110 26 0 0 0 "SF3B3"
"ENSG00000189159" 134 4 0 0 0 0 134 4 0 0 0 0 134 83 2 0 0 "HN1"
"ENSG00000189171" 89 0 0 0 0 0 89 3 0 0 0 0 89 60 2 0 0 "S100A13"
"ENSG00000189241" 59 3 0 0 0 0 59 4 0 0 0 0 59 24 0 0 0 "TSPYL1"
"ENSG00000189343" 57 0 0 0 0 0 57 0 0 0 0 0 57 31 2 0 0 NA
"ENSG00000189403" 221 4 0 0 0 0 221 12 0 5 0 0 221 115 2 0 5 "HMGB1"
"ENSG00000196139" 318 6 0 2 2 0 318 8 2 4 0 0 318 80 3 0 0 "AKR1C3"
"ENSG00000196141" 86 3 0 0 0 0 86 2 0 0 0 0 86 40 2 0 0 "SPATS2L"
"ENSG00000196154" 154 2 0 0 0 0 154 2 0 0 0 0 154 69 2 0 2 "S100A4"
"ENSG00000196205" 278 5 0 0 0 0 278 4 0 0 0 0 278 65 3 0 2 NA
"ENSG00000196262" 335 7 0 0 0 0 335 2 0 0 0 0 335 79 4 0 3 "PPIA"
"ENSG00000196305" 168 4 0 0 0 0 168 5 3 0 0 0 168 28 0 0 0 "IARS"
"ENSG00000196352" 203 15 0 2 2 0 203 5 0 2 0 0 203 40 0 0 0 "CD55"
"ENSG00000196363" 88 2 0 0 0 0 88 6 0 0 0 0 88 28 0 0 0 "WDR5"
"ENSG00000196419" 163 0 0 0 0 0 163 6 0 2 0 0 163 27 0 0 0 "XRCC6"
"ENSG00000196504" 113 4 2 0 0 0 113 5 0 2 0 0 113 31 0 0 0 "PRPF40A"
"ENSG00000196510" 57 0 0 0 0 0 57 2 0 0 0 0 57 28 0 0 0 "ANAPC7"
"ENSG00000196531" 311 6 0 2 0 0 311 9 2 4 0 0 311 97 0 0 0 "NACA"
"ENSG00000196591" 89 3 0 0 0 0 89 10 2 3 0 0 89 36 0 0 0 "HDAC2"
"ENSG00000196636" 78 2 0 0 0 0 78 3 0 0 0 0 78 44 0 0 0 "ACN9"
"ENSG00000196656" 71 0 0 0 0 0 71 0 0 0 0 0 71 47 0 0 0 "RPS26P11"
"ENSG00000196683" 133 3 0 0 0 0 133 5 0 0 0 0 133 57 0 0 2 "TOMM7"
"ENSG00000196704" 81 2 0 0 0 0 81 2 0 0 0 0 81 36 2 0 0 "AMZ2"
"ENSG00000196754" 121 2 0 0 0 0 121 0 0 0 0 0 121 55 2 0 0 "S100A2"
"ENSG00000196924" 289 5 0 0 0 0 289 3 0 2 0 0 289 24 0 0 2 "FLNA"
"ENSG00000196975" 57 0 0 0 0 0 57 0 0 0 0 0 57 33 0 0 0 "ANXA4"
"ENSG00000197043" 67 0 0 0 0 0 67 2 0 0 0 0 67 37 0 0 2 "ANXA6"
"ENSG00000197111" 101 0 0 0 0 0 101 8 3 5 0 0 101 35 0 0 0 "PCBP2"
"ENSG00000197157" 112 2 0 0 0 0 112 2 0 0 0 0 112 36 0 0 2 "SND1"
"ENSG00000197170" 99 0 0 0 0 0 99 2 0 0 0 0 99 37 0 0 0 "PSMD12"
"ENSG00000197345" 88 5 0 0 0 0 88 9 0 6 0 0 88 45 0 0 0 "MRPL21"
"ENSG00000197694" 306 17 0 4 2 0 306 6 3 0 0 0 306 9 0 0 0 "SPTAN1"
"ENSG00000197702" 62 0 0 0 0 0 62 2 0 2 0 0 62 30 0 0 0 "PARVA"
"ENSG00000197728" 181 5 0 0 0 0 181 3 2 0 0 0 181 30 0 0 0 "RPS26"
"ENSG00000197747" 77 4 0 0 0 0 77 3 0 0 0 0 77 38 0 0 0 "S100A10"
"ENSG00000197756" 404 6 0 0 0 2 404 2 0 0 0 0 404 136 2 0 0 "RPL37A"
"ENSG00000197780" 61 3 0 0 0 0 61 8 0 2 0 0 61 27 0 2 0 "TAF13"
"ENSG00000197894" 123 0 0 0 0 0 123 9 2 0 0 0 123 64 0 0 2 "ADH5"
"ENSG00000197903" 312 0 0 0 0 0 312 2 0 0 0 0 312 45 0 0 0 "HIST1H2BK"
"ENSG00000197956" 264 2 0 0 0 0 264 6 3 3 0 0 264 91 3 0 4 "S100A6"
"ENSG00000197958" 299 2 0 0 0 0 299 6 2 0 0 0 299 98 5 3 0 "RPL12"
"ENSG00000197965" 108 2 0 0 0 0 108 5 2 0 0 0 108 46 0 0 0 "MPZL1"
"ENSG00000197982" 53 0 0 0 0 0 53 0 0 0 0 0 53 39 0 0 3 "C1orf122"
"ENSG00000198015" 83 3 0 0 0 0 83 3 0 2 0 0 83 37 2 0 4 "MRPL42"
"ENSG00000198034" 230 0 0 0 0 0 230 3 0 0 0 0 230 86 0 0 2 "RPS4X"
"ENSG00000198042" 92 4 0 2 0 0 92 3 0 2 0 0 92 25 0 0 0 "MAK16"
"ENSG00000198176" 142 4 0 0 0 0 142 5 0 2 0 0 142 57 2 0 2 "TFDP1"
"ENSG00000198189" 81 2 0 2 0 0 81 0 0 0 0 0 81 32 3 0 0 "HSD17B11"
"ENSG00000198242" 163 0 0 0 0 0 163 6 0 0 0 0 163 76 0 0 3 "SNORD42A"
"ENSG00000198258" 124 0 0 0 0 0 124 3 0 0 0 0 124 51 0 0 0 "UBL5"
"ENSG00000198363" 327 13 0 0 2 0 327 6 0 3 0 0 327 47 0 0 0 "ASPH"
"ENSG00000198431" 303 10 0 4 0 0 303 15 0 3 0 0 303 53 0 0 2 "TXNRD1"
"ENSG00000198467" 316 9 0 0 0 0 316 5 0 3 0 0 316 120 5 2 2 "TPM2"
"ENSG00000198546" 55 0 0 0 0 0 55 2 0 0 0 0 55 29 0 0 0 "ZNF511"
"ENSG00000198612" 93 2 0 0 0 0 93 8 2 2 0 0 93 41 2 0 2 "COPS8"
"ENSG00000198668" 287 5 0 2 0 0 287 14 4 3 0 0 287 123 3 0 4 "CALM1"
"ENSG00000198677" 155 3 0 0 0 0 155 0 0 0 0 0 155 36 0 0 0 "TTC37"
"ENSG00000198700" 118 0 0 0 0 0 118 3 2 0 0 0 118 43 4 2 2 "IPO9"
"ENSG00000198721" 53 2 0 0 0 0 53 3 0 2 0 0 53 27 0 0 0 "ECI2"
"ENSG00000198755" 256 3 0 0 0 0 256 0 0 0 0 0 256 47 0 0 0 "RPL10A"
"ENSG00000198791" 108 0 0 0 0 0 108 8 0 2 0 0 108 41 0 0 2 "CNOT7"
"ENSG00000198793" 83 0 0 0 0 0 83 3 0 0 0 0 83 28 0 3 0 "MTOR"
"ENSG00000198818" 53 7 2 0 0 0 53 4 0 0 0 0 53 25 0 0 0 "SFT2D1"
"ENSG00000198826" 84 7 0 2 2 0 84 10 2 3 0 0 84 15 0 0 0 "ARHGAP11A"
"ENSG00000198833" 73 0 0 0 0 0 73 3 0 0 0 0 73 40 0 0 0 "UBE2J1"
"ENSG00000198836" 128 0 0 0 0 0 128 8 0 2 0 0 128 43 0 0 2 "OPA1"
"ENSG00000198843" 88 2 0 0 0 0 88 2 0 0 0 0 88 43 0 3 0 "SELT"
"ENSG00000198856" 145 2 0 0 0 0 145 11 3 2 0 0 145 48 2 0 0 "OSTC"
